created_at,screen_name,text,favorite_count,retweet_count,hashtags,linked_url
2020-04-06T12:27:55Z,MobilePunch,"no correlation between 5g, coronavirus – ncc        https://t.co/03lshlzx29",137,32,NA,https://bit.ly/2XcyxQU
2020-04-06T11:42:02Z,MobilePunch,boris johnson hospitalised with coronavirus but ‘still in charge’  https://t.co/ob9dprghzs,139,20,NA,https://bit.ly/2xVm1KR
2020-04-06T11:21:31Z,MobilePunch,"[breaking] covid-19: buhari approves withdrawal of $150m from sovereign wealth fund
https://t.co/uzpfshfbsq",1141,411,NA,https://bit.ly/2xOEadB
2020-04-06T11:17:00Z,MobilePunch,"boris johnson’ll recover from coronavirus – trump
https://t.co/pvftvwt59c",170,31,NA,https://bit.ly/2V8u0fx
2020-04-06T10:55:00Z,MobilePunch,"covid-19: ngf talking with world bank to support states, says fayemi
https://t.co/yddsggxz2j",141,26,NA,https://bit.ly/2xTPPaK
2020-04-06T10:33:27Z,MobilePunch,"ivory coast residents destroy coronavirus test centre
https://t.co/p1mt1fzcc6",166,68,NA,https://bit.ly/2ULJWpd
2020-04-06T10:11:36Z,MobilePunch,"covid-19: serap advises fg to transfer n5,000 electronically
https://t.co/emg2epal0h https://t.co/nqhl2ghzxa",458,142,NA,https://bit.ly/2RivwLg
2020-04-06T09:58:29Z,MobilePunch,"poly lecturers suspend planned strike over coronavirus
https://t.co/nm3vgbvdgx https://t.co/wsto9nszks",96,13,NA,https://bit.ly/3aSF5bC
2020-04-06T09:53:50Z,MobilePunch,"covid-19: benue to conduct autopsy on suspected casualty
https://t.co/ogdqanxlj2",132,18,NA,https://bit.ly/3bT5rdj
2020-04-06T09:45:59Z,MobilePunch,"covid-19: delsuth doctors lament shortage of face masks, others
https://t.co/9skd5pgmez https://t.co/a8wmezeahd",102,21,NA,https://bit.ly/3e0gTG8
2020-04-06T09:23:26Z,MobilePunch,"coronavirus vaccine: bill gates calls for global solution
https://t.co/ndruizodta",327,55,NA,https://bit.ly/3aNCShs
2020-04-06T09:04:37Z,MobilePunch,"uch begins covid-19 test
https://t.co/ijogr1vucr https://t.co/m12lezzffm",186,48,NA,https://bit.ly/39NSHmO
2020-04-06T08:12:00Z,MobilePunch,"tiger tests positive for coronavirus
https://t.co/fsdkthfef6",811,247,NA,https://bit.ly/2X85sWS
2020-04-06T07:09:05Z,MobilePunch,"[sponsored] covid-19: daystar christian centre @daystarng launches feeding programme and donates ppe to the nigerian institute of medical research @nimrnigeria to fight #covid19. #daystarmessageofhope
https://t.co/qiyhfim5ce",169,48,"COVID19, DaystarMessageOfHope",https://bit.ly/39KtSs3
2020-04-06T06:15:00Z,MobilePunch,"nigerian churches never faced such heat as coronavirus –can
https://t.co/y6fx0rlys2",116,20,NA,https://bit.ly/3bV7e1D
2020-04-06T05:50:00Z,MobilePunch,"coronavirus: edo asks residents to report overseas returnees
https://t.co/vpfx9ag8hd",166,39,NA,https://bit.ly/2xRuqiy
2020-04-06T05:49:56Z,MobilePunch,"makinde tests negative for coronavirus
https://t.co/8l6nncseu6",2437,386,NA,https://bit.ly/34bcMT6
2020-04-06T05:20:00Z,MobilePunch,"covid-19: police arrest funke akindele over house party
https://t.co/djavqw2gse",222,55,NA,https://bit.ly/39HOrpb
2020-04-06T05:10:00Z,MobilePunch,"osun covid-19 patients peculiar, can infect massively — oyetola
https://t.co/pmmbx4lc3h",108,21,NA,https://bit.ly/2JDVl42
2020-04-05T22:30:00Z,MobilePunch,"[icymi] 36-year-old dies of coronavirus in lagos
https://t.co/irz7c4ybea",158,59,NA,https://bit.ly/2Rd8y7Y
2020-04-05T22:00:00Z,MobilePunch,"four inmates die in kaduna prison riot over coronavirus fears
https://t.co/2nrjqm2pte",163,55,NA,https://bit.ly/3bVXdB8
2020-04-05T21:18:02Z,MobilePunch,"covid-19: uk pm boris johnson hospitalised
https://t.co/jneg2m68rc",236,85,NA,https://bit.ly/34arium
2020-04-05T21:00:00Z,MobilePunch,"coronavirus cases summary 
in nigeria as of april 5, 2020 https://t.co/otabrcktwv",315,127,NA,NA
2020-04-05T20:50:14Z,MobilePunch,"breaking: nigeria records eight new covid-19 cases, total now 232
https://t.co/grsb4e7n8y",270,95,NA,https://bit.ly/2RcRHT2
2020-04-05T20:11:05Z,MobilePunch,"covid-19: doctors, nurse who treated dead patient isolated in lagos
https://t.co/zznjojl46p",207,48,NA,http://bit.ly/2UJcIqn
2020-04-05T19:19:42Z,MobilePunch,"[breaking] coronavirus: police arrest funke akindele over house party
https://t.co/1ekq4xivbs",8244,3784,NA,https://bit.ly/2UYDREQ
2020-04-05T18:49:56Z,MobilePunch,"covid-19: us, nigeria, iran, others release detainees, prisoners
https://t.co/eqlnpq0eyt",218,49,NA,https://bit.ly/3e6D918
2020-04-05T17:48:03Z,MobilePunch,"[breaking] coronavirus: osun discharges one case 
https://t.co/m15fu1obog",199,35,NA,https://bit.ly/39QxpFu
2020-04-05T17:31:34Z,MobilePunch,"covid-19: uk warns of tougher social distancing measures
https://t.co/pqu2k3j8ps",92,29,NA,https://bit.ly/3dQLvd7
2020-04-05T17:03:25Z,MobilePunch,"covid-19: lagos discharges 10-year-old girl, four other patients
https://t.co/b8imr7y31w",429,73,NA,https://bit.ly/2XcMEG6
2020-04-05T16:49:04Z,MobilePunch,"ethiopia reports first coronavirus death
https://t.co/8qxty80eyb",109,27,NA,https://bit.ly/349AbUY
2020-04-05T16:33:33Z,MobilePunch,"fire kills one at moscow virus hospital construction site
https://t.co/vp65vmqhdy",65,13,NA,https://bit.ly/2x3UnLO
2020-04-05T16:11:51Z,MobilePunch,"icymi: covid-19: nigerians warn fg against inviting chinese medics
https://t.co/nn3yuu9ibq",370,85,NA,https://bit.ly/39F2BqY
2020-04-05T15:04:40Z,MobilePunch,"fg’s response to covid-19 outbreak was late -nigerian academy of science
https://t.co/8lm6jbvvxy https://t.co/ntnyzin1bt",216,67,NA,https://bit.ly/2yvQCyZ
2020-04-06T15:15:02Z,dailysunsa,"pep guardiola's mum has died of corona virus
https://t.co/5nrynxz9ak https://t.co/tf48xwjkeu",1,3,NA,https://bit.ly/39NCNZZ
2020-04-06T09:00:00Z,dailysunsa,"man in court today for swearing at government's covid-19 efforts!
https://t.co/2f3lu2ch9p https://t.co/hquycfb0fx",1,0,NA,https://bit.ly/34it8cv
2020-04-05T10:28:57Z,dailysunsa,"netball sa president recovers from coronavirus 
https://t.co/paecinedo0 https://t.co/fkyb9kq843",0,9,NA,https://bit.ly/34fSyrs
2020-04-04T20:00:00Z,dailysunsa,"kzn start massive testing for coronavirus
https://t.co/svc2hpeaxb https://t.co/wjwkihinad",6,2,NA,https://bit.ly/2xRmC05
2020-04-04T18:00:00Z,dailysunsa,"covid-19 sees no colour
https://t.co/vqgyuhr6xa https://t.co/byzdkaj87t",2,1,NA,https://bit.ly/39KbXlj
2020-04-04T09:00:00Z,dailysunsa,"mec worried about an increase in covid-19 transmissions
https://t.co/c77vurenvo https://t.co/f5lmj37ua6",1,1,NA,https://bit.ly/3dVAYgv
2020-04-04T08:00:00Z,dailysunsa,"government to use cellphone towers to track all covid-19 contacts
https://t.co/tyiyewh5c7 https://t.co/vp6zoqjllr",4,1,NA,https://bit.ly/2JzFCTI
2020-04-04T07:30:00Z,dailysunsa,"more than 1 500 confirmed cases of covid-19 in sa
https://t.co/joysoepfag https://t.co/jdqcc3tw8p",2,3,NA,https://bit.ly/3dPqCim
2020-04-04T07:00:00Z,dailysunsa,"hospital may shut down after 11 workers test positive for covid-19
https://t.co/pyossnfu1j https://t.co/blbtj3qmmd",3,3,NA,https://bit.ly/3aHJAWh
2020-04-03T21:00:00Z,dailysunsa,"kasi clinic closed after nurse was possibly exposed to covid-19
https://t.co/m69nqqql1u",0,0,NA,https://bit.ly/34epnVx
2020-04-02T20:08:08Z,dailysunsa,"coronavirus global infections hit 1 million!
https://t.co/lyouwumila https://t.co/38gklchim7",2,2,NA,https://bit.ly/2w7JBDK
2020-04-02T19:00:00Z,dailysunsa,"mzansi’s seven coronavirus victims!
https://t.co/tz1gpyo8a8 https://t.co/1jkkz1jypi",1,0,NA,https://bit.ly/2JCr8Cg
2020-04-02T18:00:00Z,dailysunsa,"covid-19 detected in kasis following teacher's death
https://t.co/cjp2d1tjl3 https://t.co/8pkcvd61bk",1,1,NA,https://bit.ly/2wZSKyy
2020-04-02T16:00:00Z,dailysunsa,"corona: when and how to use a mask!
https://t.co/dixmm6z6vy https://t.co/9ykpsgydtp",3,2,NA,https://bit.ly/2Jy8Nqa
2020-04-06T12:43:30Z,TheStar_news,"this is the difference between coronavirus testing and screening:
https://t.co/dlb594aase",1,2,NA,https://www.iol.co.za/dailynews/news/kwazulu-natal/this-is-the-difference-between-coronavirus-testing-and-screening-46314169
2020-04-06T10:27:03Z,TheStar_news,"three african doctors die of covid-19 in the uk:
https://t.co/20hlakt80y",1,4,NA,https://www.iol.co.za/news/africa/three-african-doctors-die-of-covid-19-in-the-uk-46316764
2020-04-06T09:49:47Z,TheStar_news,"consumer watch: school fees are due even during coronavirus pandemic:
https://t.co/zjzog133kg",0,0,NA,https://www.iol.co.za/news/south-africa/gauteng/consumer-watch-school-fees-are-due-even-during-coronavirus-pandemic-46312286
2020-04-06T08:09:16Z,TheStar_news,"coronavirus: neighbours pivotal in reporting gender-based violence - professor:
https://t.co/xuhdec3pxi",0,1,NA,https://www.iol.co.za/pretoria-news/coronavirus-neighbours-pivotal-in-reporting-gender-based-violence-professor-46313484
2020-04-06T05:32:18Z,TheStar_news,"trying time for pregnant women scared of contracting coronavirus:
https://t.co/vzose36bwu",2,0,NA,https://www.iol.co.za/weekend-argus/news/trying-time-for-pregnant-women-scared-of-contracting-coronavirus-46275332
2020-04-06T05:09:03Z,TheStar_news,"catch up: south africa now has  1655 covid-19 cases and 11 deaths:
https://t.co/xrmcvmorc6",3,1,NA,https://www.iol.co.za/news/politics/coronavirus-in-sa-mkhize-confirms-70-more-cases-2-more-deaths-46299091
2020-04-06T04:18:40Z,TheStar_news,"in #thestarnews today: #covid19 wreaks havoc on business, ndb in talks to provide billions in loan finance, rakhale not too hot on chilli boys, free streaming during #lockdown, #ramaphosa rallies churches support and more: https://t.co/qodaaopqvo",2,2,"TheStarNews, Covid19, lockdown, Ramaphosa",NA
2020-04-06T03:55:04Z,TheStar_news,"here are some of the stories you can expect in #thestarnews today:
#covid19sa 
#lockdownday11
#lockdownsouthafrica 
#coronavirusinsa 
#bushiri 
#coronavirusupdate https://t.co/iyo70hmt6v",1,3,"TheStarNews, Covid19SA, Lockdownday11, lockDownSouthAfrica, CoronavirusInSA, Bushiri, CoronaVirusUpdate",NA
2020-04-05T15:00:00Z,TheStar_news,"#covid19 news: just when americans need it most, a us newspaper industry already under stress is facing an unprecedented new challenge:
https://t.co/ntnlpogvt4",1,0,COVID19,https://www.iol.co.za/news/world/newspapers-facing-their-own-coronavirus-crisis-46264005
2020-04-05T14:00:00Z,TheStar_news,"#covid19 tips: with the #lockdown now on #day10 you might be looking for productive and comforting ways to pass the day indoors. so why not start baking?
https://t.co/bpzwrtkvj7",2,2,"COVID19, lockdown, Day10",https://www.iol.co.za/lifestyle/food-drink/recipes/lockdown-6-baking-tips-that-will-make-life-easier-45889246
2020-04-05T13:00:00Z,TheStar_news,"#covid19 tips: fitness fanatic selwyn rautenbach advises people that a swift 20-minute exercise routine in the morning will get the endorphins going, and give days in #lockdown a purpose:
https://t.co/qhip2evipj",3,0,"COVID19, lockdown",https://www.iol.co.za/ios/news/pics-how-to-keep-fit-during-a-lockdown-46176606
2020-04-05T12:30:00Z,TheStar_news,"catch up:  a french doctor apologised on friday for suggesting a possible treatment for #covid19 should be tested in africa, after the remarks sparked an outcry on social media:
https://t.co/jpyqa25zbr",0,2,Covid19,https://www.iol.co.za/news/africa/french-doctor-apologises-for-suggesting-covid-19-vaccine-be-tested-in-africa-46250442
2020-04-05T11:00:00Z,TheStar_news,"catch up: a 23-year-old pretoria man has been arrested after snippets of a video of two men mocking efforts to curb the #covid19 virus and bragging about not complying with laws went viral, the police said on sunday:
https://t.co/2izpzw6btn",1,0,Covid19,https://www.iol.co.za/news/south-africa/gauteng/pretoria-man-arrested-after-video-mocking-covid-19-lockdown-goes-viral-46246461
2020-04-05T10:30:00Z,TheStar_news,"read this: springbok world cup-winning doctor jerome mampane has had to dust off the old stethoscope and join emergency medical services in the front-line battle against #covid19:
https://t.co/aaaygu0gcf",2,3,Covid19,https://www.iol.co.za/sport/rugby/springboks/springbok-doctor-on-the-front-line-of-coronavirus-pandemic-46252474
2020-04-05T10:15:00Z,TheStar_news,"#covid19: ""this virus is serious, and i see people not taking it seriously and it worries me, i will continue with my family to adhere to the precautions and the lockdown,""- 
netballsa president, cecilia molokwane: 
https://t.co/iu4d16dgrw",7,0,COVID19,https://www.iol.co.za/sport/netball/netball-sa-president-recovers-from-covid-19-asks-south-africans-to-take-virus-seriously-46260329
2020-04-05T10:00:00Z,TheStar_news,"#covid19 read:  hungry, and afraid, this was how a mother of four described the atmosphere at home during the 21-day national lockdown that was implemented to curb the spread of the #coronavirus:
https://t.co/8cdtjwul28",2,2,"COVID19, coronavirus",https://www.iol.co.za/sunday-tribune/news/hungry-afraid-mother-of-four-fears-family-will-be-ruined-if-lockdowns-extended-46260245
2020-04-05T09:07:43Z,TheStar_news,"#covid19  news: whether it’s watching a movie, doing a quiz or spending time with friends, technology is making virtual socialising easier for many south africans as chat and social media apps are now in high demand:
https://t.co/8fkquwd4zy",0,1,COVID19,https://www.iol.co.za/weekend-argus/news/locked-down-use-an-app-to-party-with-your-bros-46258394
2020-04-03T12:05:15Z,TheStar_news,former @springboks captain jean de villiers has a message for sa on #day8oflockdown. iol and @myfanpark enlisted some sa celebs to help us celebrate those on the frontlines of the #covid19insa pandemic and encourage those at home to stay focused on the goal: #flattenthecurve https://t.co/in0qnjcrcu,0,9,day8oflockdown,NA
2020-04-03T12:05:04Z,TheStar_news,new update to covid-19 regulations | coronavirus monitor https://t.co/lke4sgmtu6 #day7 #lockdownsa #covid19,0,19,"Day7, LockdownSA, COVID19",https://www.coronavirusmonitor.co.za/news/new-update-to-covid-19-regulations/
2020-04-03T12:05:00Z,TheStar_news,video : diy hand sanitiser | coronavirus monitor https://t.co/xwvtkg9dj6 #day8oflockdown #covid19,0,13,"day8oflockdown, COVID19",https://www.coronavirusmonitor.co.za/news/video-diy-hand-sanitiser/
2020-04-03T12:04:54Z,TheStar_news,what south africans are googling about covid-19 | coronavirus monitor https://t.co/oxifwdh5rq #day8oflockdown #covid19,0,15,"day8oflockdown, COVID19",https://www.coronavirusmonitor.co.za/news/what-south-africans-are-googling-about-covid-19/
2020-04-03T05:22:17Z,TheStar_news,"catch-up: sa's confirmed covid-19 infections rise to 1 462:
https://t.co/3qucdrri58",1,0,NA,https://www.iol.co.za/news/politics/coronavirus-in-sa-sas-confirmed-covid-19-infections-rise-to-1-462-46024608
2020-04-03T04:32:48Z,TheStar_news,"in #thestarnews today: zwelinzima vavi: i tested positive #covid19; blood supply running on empty #covid19insa; @_motsoaledi adds radio to vibrant cv; rules relaxed for taxis, funerals #coronavirusinsa; soldier allegedly kills dog – call for justice and more: https://t.co/dkx76k76fm",2,0,"TheStarNews, Covid19, Covid19inSA, CoronavirusInSA",NA
2020-04-02T20:06:15Z,TheStar_news,"in #thestarnews tomorrow: psl can extend transfer window and blood supply running on empty #covid19insa and more:
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/oqcusepuht",3,0,"TheStarNews, Covid19inSA, Covid19inSA, LockDownSouthAfrica, CoronavirusInSA, Coronavirus, Covid19",NA
2020-04-02T20:05:44Z,TheStar_news,"in #thestarnews tomorrow: zwelinzima vavi: i have #covid19 and rules relaxed for taxis, funerals #coronavirusinsa and more:
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/gkc4xd24mz",0,0,"TheStarNews, Covid19, CoronavirusInSA, Covid19inSA, LockDownSouthAfrica, CoronavirusInSA, Coronavirus, Covid19",NA
2020-04-02T11:55:30Z,TheStar_news,"just in: zwelinzima vavi tests positive for covid-19:
https://t.co/dkop2ps9pm",4,4,NA,https://www.iol.co.za/news/politics/just-in-zwelinzima-vavi-tests-positive-for-covid-19-45988960
2020-04-02T09:20:56Z,TheStar_news,"kzn man arrested for allegedly creating a flyer claiming that his ex-lover and her brother have covid-19, have refused to go into isolation and were spreading it: 
https://t.co/1tzsxhhrrn",2,1,NA,https://www.iol.co.za/thepost/community-news/siblings-depressed-after-flyer-links-them-to-covid-19-45974887
2020-04-02T06:24:54Z,TheStar_news,"duduza clinic closed indefinitely after nurse tests positive for covid-19:
https://t.co/2terpfkoks",5,6,NA,https://www.iol.co.za/the-star/news/duduza-clinic-closed-indefinitely-after-nurse-tests-positive-for-covid-19-45966089?utm_source=twitter&utm_medium=social
2020-04-02T04:33:03Z,TheStar_news,in #thestarnews today: row over #covid19 billions; renowned scientist succumbs to #covid19; an album of love in the time of #coronavirus @bongeziwe; church leaders defy  #lockdownsouthafrica and more: https://t.co/nzy3nt5akq,3,1,"TheStarNews, Covid19, Covid19, Coronavirus, LockDownSouthAfrica",NA
2020-04-01T20:10:47Z,TheStar_news,"in #thestarnews tomorrow: warning: sanitizer danger to kids #coronavirusinsa and g-power looks for a fight in @drive360coza and more:
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/fpsqsovb02",0,1,"TheStarNews, CoronavirusInSA, Covid19inSA, LockDownSouthAfrica, CoronavirusInSA, Coronavirus, Covid19",NA
2020-04-01T20:09:39Z,TheStar_news,"in #thestarnews tomorrow: church leaders defy #lockdownsouthafrica and row over #covid19 billions and more:
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/mzzvzqptyz",1,1,"TheStarNews, LockDownSouthAfrica, Covid19, Covid19inSA, LockDownSouthAfrica, CoronavirusInSA, Coronavirus, Covid19",NA
2020-04-01T16:24:39Z,TheStar_news,covid-19 lockdown: school’s not out - it just went online https://t.co/oxw2e12gkp,7,0,NA,https://www.iol.co.za/the-star/news/covid-19-lockdown-schools-not-out-it-just-went-online-45891319?utm_source=twitter&utm_medium=social
2020-04-01T13:30:57Z,TheStar_news,video : wash your hands in all of sa's official languages | coronavirus monitor https://t.co/jkuasy8r1t #day6oflockdown #coronavirusinsouthafrica #covid_19sa,0,21,NA,https://www.coronavirusmonitor.co.za/breaking-news/video-wash-your-hands-in-all-of-sas-official-languages/
2020-04-01T05:24:51Z,TheStar_news,in #thestarnews today: unions warn over promised wage hike; teacher fired for sexual assault; race to test 6 000. #queenmary cruise liner passengers #coronavirusinsa; @candytsamandesa still here and singing; kzn groom and bride arrested at wedding #coronavirus and more https://t.co/mssmz1fdrh,5,0,"TheStarNews, QueenMary, CoronavirusinSA, Coronavirus",NA
2020-04-01T05:14:07Z,TheStar_news,"stories to look out for in #thestarnews today: 
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/bjyr3c27bi",1,1,"TheStarNews, Covid19inSA, lockDownSouthAfrica, CoronavirusInSA, coronavirus, Covid19",NA
2020-04-01T05:13:32Z,TheStar_news,"stories to look out for in #thestarnews today: 
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/argfvdeqnv",1,0,"TheStarNews, Covid19inSA, lockDownSouthAfrica, CoronavirusInSA, coronavirus, Covid19",NA
2020-03-31T18:06:18Z,TheStar_news,coronavirus: white house warns 200 000 deaths possible in us https://t.co/6g3msxwsib,0,19,NA,https://www.iol.co.za/news/world/coronavirus-white-house-warns-200-000-deaths-possible-in-us-45820966?utm_source=twitter&utm_medium=social
2020-03-31T18:05:32Z,TheStar_news,singer and tv presenter @pieter_koen has a message for sa on #day5 of #thelockdown. iol and @myfanpark enlisted stars to help celebrate those on the frontlines of the #coronavirus fight and encourage those at home to stay focused on the goal: #flattenthecurve #stayhome #staysafe https://t.co/09klb57ddk,0,19,"Day5, TheLockdown",NA
2020-03-31T18:05:16Z,TheStar_news,"woman with covid-19 jumps wall to escape quarantine, says ghana minister https://t.co/nanhgrpt53",0,11,NA,https://www.iol.co.za/news/africa/woman-with-covid-19-jumps-wall-to-escape-quarantine-says-ghana-minister-45834614?utm_source=twitter&utm_medium=social
2020-03-31T18:05:06Z,TheStar_news,"#day5oflockdown: gauteng's first coronavirus death was that of 79-year-old man from mogale city in the west rand, the provincial government said.
#covid19insa #coronavirusinsa 
https://t.co/lwqby8dtpb",0,8,Day5OfLockdown,NA
2020-03-31T17:11:34Z,TheStar_news,#day5: 'i am worried i might be in danger of this coronavirus': elderly people lament lockdown queues https://t.co/rt2ckh2das,0,0,Day5,https://www.iol.co.za/the-star/news/i-am-worried-i-might-be-in-danger-of-this-coronavirus-elderly-people-lament-lockdown-queues-45843669?utm_source=twitter&utm_medium=social
2020-03-31T09:25:58Z,TheStar_news,"what we need now is true unity in our vision for a #covid19 free world. that means adapting our behaviour to follow the rules set down for our safety, says @iqbalsurve @gisaid #day5 #salockdown #coronavirus #thelockdown https://t.co/srtdiuz8iu",0,19,covid19,NA
2020-03-31T06:07:21Z,TheStar_news,"stories to look out for in #thestarnews today: 
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/toqgnb095w",2,0,"TheStarNews, Covid19inSA, lockDownSouthAfrica, CoronavirusInSA, coronavirus, Covid19",NA
2020-03-31T06:04:54Z,TheStar_news,"stories to look out for in #thestarnews today: 
#covid19insa 
#lockdownsouthafrica 
#coronavirusinsa 
#coronavirus
#covid19 https://t.co/c5dr83awyn",2,2,"TheStarNews, Covid19inSA, lockDownSouthAfrica, CoronavirusInSA, coronavirus, Covid19",NA
2020-03-31T05:59:23Z,TheStar_news,in #thestarnews today: police brutality during #covid19 exposed; #coronavirus hits alex; sa downgrade hits the rand; @sonofjerrysa talks new music; #coronavirusinsa infections continue to rise and more: https://t.co/itlld8egjh,6,0,"TheStarNews, Covid19, coronavirus, CoronavirusInSA",NA
2020-03-30T20:13:47Z,TheStar_news,five in quarantine after alex man tests positive for covid-19 https://t.co/k8ea47wggt,0,0,NA,https://www.iol.co.za/the-star/news/five-in-quarantine-after-alex-man-tests-positive-for-covid-19-45796426?utm_source=twitter&utm_medium=social
2020-03-30T19:59:10Z,TheStar_news,"botswana registers first covid-19 cases as three people test positive:
https://t.co/rvy4s583bc",7,4,NA,https://www.iol.co.za/news/south-africa/botswana-registers-first-covid-19-cases-as-three-people-test-positive-45797335
2020-03-30T19:37:32Z,TheStar_news,five in quarantine after alex man tests positive for covid-19: https://t.co/k8ea47wggt,3,1,NA,https://www.iol.co.za/the-star/news/five-in-quarantine-after-alex-man-tests-positive-for-covid-19-45796426?utm_source=twitter&utm_medium=social
2020-03-30T18:21:36Z,TheStar_news,"president cyril ramaphosa has announced that south africa now has 1 326 confirmed coronavirus infections while a third person has died from covid-19. 
https://t.co/kauzwztgcw",0,32,NA,NA
2020-03-30T17:39:10Z,TheStar_news,"covid-19 lockdown: 'this is not about obeying a law, this is about your own safety':
https://t.co/qvtuuomzwh",2,1,NA,https://www.iol.co.za/capeargus/news/covid-19-lockdown-this-is-not-about-obeying-a-law-this-is-about-your-own-safety-45779921
2020-03-30T17:06:46Z,TheStar_news,"kzn woman 'heartbroken, devastated' after 'fit' husband dies from coronavirus:
https://t.co/0lbdv27jn1",5,7,NA,https://www.iol.co.za/dailynews/news/kwazulu-natal/kzn-woman-heartbroken-devastated-after-fit-husband-dies-from-coronavirus-45758139
2020-03-30T12:14:12Z,TheStar_news,"in the news: #day4 #lockdownsa #coronavirussouthafrica 
lockdown rampage gone wrong in #vosloorus: 
https://t.co/xa4egezveq",2,4,"Day4, LockdownSA, CoronavirusSouthAfrica, Vosloorus",https://www.iol.co.za/the-star/news/metro-cop-security-officer-arrested-after-vosloorus-man-killed-in-lockdown-shooting-45763069
2020-03-30T11:51:04Z,TheStar_news,"#day4: neighbours call cops on covid-19 patient in quarantine saying they feel unsafe:
https://t.co/r4lkgi7r8o",1,0,Day4,https://www.iol.co.za/the-star/news/neighbours-call-cops-on-covid-19-patient-in-quarantine-saying-they-feel-unsafe-45761015?utm_source=twitter&utm_medium=social
2020-04-06T15:57:30Z,SundayTimesZA,miss universe zozi tunzi took to social media to talk about how the nation is in danger due to the coronavirus pandemic and the alarmingly high number of gender-based violence cases. https://t.co/tgouwu8cgz,12,2,NA,https://www.timeslive.co.za/sunday-times/lifestyle/2020-04-06-miss-universe-shocked-at-87000-gender-violence-cases-in-sa-during-week-one-of-lockdown/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1586188474
2020-04-06T09:36:40Z,SundayTimesZA,"brace yourselves, sa. halfway through a 21-day lockdown, the country is fixated on daily new infection levels as it prepares for a possible covid-19 spike that many fear could overwhelm the country's health services. https://t.co/kedvdkfhnd",8,4,NA,https://www.timeslive.co.za/sunday-times/news/2020-04-05-household-covid-19-screenings-begin-as-experts-warn-about-false-picture-of-crisis/?utm_medium=Social&utm_source=Twitter#Echobox=1586145742
2020-04-06T08:40:05Z,SundayTimesZA,"a 23-year old man from lyttelton, centurion, has been arrested for allegedly contravening the 21-day covid-19 lockdown regulations. https://t.co/1tq1ypjau5",15,19,NA,https://www.timeslive.co.za/news/south-africa/2020-04-05-centurion-man-arrested-after-filming-himself-breaking-lockdown-rules-and-swearing-about-the-coronavirus/?utm_medium=Social&utm_source=Twitter#Echobox=1586145763
2020-04-06T08:18:58Z,SundayTimesZA,free | can sa’s decades-old vaccine regime work against covid-19? https://t.co/exsfi1zcwn,4,4,NA,https://select.timeslive.co.za/news/2020-04-06-can-sas-decades-old-vaccine-regime-work-against-covid-19/?utm_medium=Social&utm_source=Twitter#Echobox=1586145882
2020-04-06T07:10:43Z,SundayTimesZA,"free to read | ""whatever horror covid-19 brings, this is the hour our heroes stepped up"", writes justice malala https://t.co/b8ckt9lemo",18,5,NA,https://select.timeslive.co.za/ideas/2020-04-06-whatever-horror-covid-19-brings-this-is-the-hour-our-heroes-stepped-up/?utm_medium=Social&utm_source=Twitter#Echobox=1586144305
2020-04-06T06:29:26Z,SundayTimesZA,"free | these are the local stalwarts working hard to keep sa running during the coronavirus disaster
 https://t.co/qvekbt7pxl",9,3,NA,https://select.timeslive.co.za/news/2020-04-06-in-pictures-we-dont-sleep-sas-unsung-heroes-in-fight-against-covid-19/?utm_medium=Social&utm_source=Twitter#Echobox=1586144565
2020-04-06T05:29:30Z,SundayTimesZA,"in times select today
free to read
• whatever horror covid-19 brings, this is the hour our heroes stepped up
• in pictures | ‘we don’t sleep’: sa’s unsung heroes in covid-19 fight
• sa brains come up with a nifty box to protect virus frontline staff https://t.co/jrdo35j0uu",1,1,NA,https://select.timeslive.co.za/editions/2020-04-06-monday-april-6-2020/?utm_medium=Social&utm_source=Twitter#Echobox=1586144047
2020-04-05T22:00:29Z,SundayTimesZA,finding unco-operative covid-19 patients who refuse to say who they have been in contact with is the job of ndileka mpande and her colleague nontyatyambo yoba. https://t.co/9hycx3epxp,5,3,NA,https://www.timeslive.co.za/sunday-times/news/2020-04-05-no-one-should-be-neglected-in-this-pandemic-heroes-at-the-front-line-of-covid-19-war/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1586122934
